rawScore,humanScore
1.612430806360811,27.8225806451613
3.006785266535318,52.4259259259259
0.870583324813243,35.8888888888889
4.552857979025322,72.1935483870968
4.437390168713725,52.4074074074074
4.365400168891622,55.3548387096774
4.523392550563195,99.1666666666667
6.228801523765088,99.5161290322581
3.4328447364337937,45.4444444444444
3.4261452827467234,62.3225806451613
3.316724269991661,47.037037037037
3.3090252805236373,65.1290322580645
2.073494986617305,24.2592592592593
2.876600194847228,45.1612903225806
2.5631003123963256,46.0740740740741
2.672440074059527,52.5483870967742
3.6048669780995426,73.0645161290323
3.00580921693064,49.2777777777778
4.466002767100165,84.6129032258064
4.421519836295148,83.8888888888889
2.6576915124556546,60.6451612903226
3.0896207892011773,55.7407407407407
3.5816414450185703,53.4444444444444
2.5946828786390372,53.741935483871
2.766294984308662,34.5185185185185
2.288062434348057,42.0645161290323
3.5083057012416097,75.6774193548387
3.5083057012416097,68.6296296296296
2.962121291486386,53.1935483870968
2.511610750937934,37.037037037037
2.3098161840933558,49.3703703703704
2.4763403834728956,51.6774193548387
3.1022172809560318,52.2903225806452
3.173746914757769,64.7407407407407
3.124704204132622,96.5185185185185
3.124704204132622,99.6129032258064
2.920975656464095,58.258064516129
2.5566878365620656,50.0740740740741
2.1146963773319594,30.962962962963
2.1146963773319594,33.9677419354839
1.5596470715026576,17.1481481481481
1.2676759869198595,35.7741935483871
2.3687849935748284,41.6451612903226
2.5411255655370892,43.4074074074074
3.123169037823357,49.1851851851852
2.9075990666247606,41.4516129032258
2.2412187525249205,27.5806451612903
2.6351527015827862,51.7407407407407
3.4323785262906266,49.0645161290323
3.4985945488047054,36.5555555555556
2.053717357026355,73.3333333333333
2.4685409650445407,24.0322580645161
2.6303895316345347,56.8709677419355
3.067747596010657,66.4444444444444
3.7151756153551747,33.7741935483871
3.1702417246948773,28.0740740740741
2.4860621049767766,42.7777777777778
3.1051989812088485,58.9032258064516
4.013379832773995,82.037037037037
3.551396194702735,57.0645161290323
3.191384572282029,29.7407407407407
2.244317713838441,29.3225806451613
3.8942605836680744,39.8888888888889
3.8280033784962426,45.8064516129032
2.808570335111453,40.6451612903226
3.9974221340643603,60.4444444444444
2.9719399988551407,49.258064516129
2.590268273127501,26.5185185185185
2.5138926817267366,68.0967741935484
2.934780270636457,71.4444444444444
5.531826068468114,98.7407407407407
4.728391556547989,92.1612903225806
3.215222165742843,64.037037037037
3.494418724997061,73.4193548387097
2.4861501878635517,55.3225806451613
3.3053886785012945,68.5555555555556
3.1219198597587563,66.1612903225806
3.6592125512474496,57.1851851851852
3.2309398322044927,32.5483870967742
3.1202511740727137,35.2222222222222
3.367632023571041,69.5555555555556
3.367632023571041,66.6451612903226
2.5642330860134583,65.4193548387097
2.6647554848388117,57.1481481481481
4.679922897442897,93.2903225806452
4.679922897442897,92.2222222222222
2.3783873908334203,48.0740740740741
2.078992677018786,36.8709677419355
3.7745995644815307,53.4444444444444
3.7588197869299567,73.3548387096774
2.731510962807668,52.2903225806452
3.3160610955280934,56.1481481481481
3.7708519331857633,69.0322580645161
3.747928627924158,57.4074074074074
3.008995452247828,93.2903225806452
2.6598559631652883,95.5185185185185
3.035593529013249,38.4838709677419
3.108959054100559,57.8888888888889
3.255571401182042,96.0645161290323
4.184691123383186,99.2962962962963
2.842977205207125,29.1290322580645
2.842977205207125,30.962962962963
3.067330879618663,45.2962962962963
3.9410396550140097,80.3548387096774
0.94249759152712,9.58064516129032
1.2355293608543931,2.07407407407407
2.897649400640153,32.4838709677419
2.756632894269449,41.7777777777778
3.371339639172823,61.0740740740741
3.351793159778895,74.1612903225806
2.727208262660043,60.4516129032258
2.7769677890777844,56.3703703703704
3.0955167137021076,46.4838709677419
2.643178101082344,63.2222222222222
2.9970234597774867,68.5483870967742
3.4924255011914247,57.037037037037
3.2566287958610687,90.0740740740741
3.5639367037096146,88.741935483871
3.8786592013083774,68.0806451612903
4.4744125400143355,73.2407407407407
3.0544774270589974,79.2222222222222
3.387113385380273,65.2258064516129
5.150623275535237,81.7037037037037
1.7730024059798535,76.8709677419355
4.151408086306091,67.4444444444444
2.485923222272997,44.4516129032258
3.070771901888112,61.0
2.6063568917486655,49.1851851851852
3.073829696740642,62.3333333333333
2.205892059726402,18.5483870967742
3.126002906839879,63.8518518518519
3.4072804264301486,57.4193548387097
2.21167553076137,79.9074074074074
2.4379243678462887,89.0
3.0255441970034833,93.1481481481482
2.303666657104932,93.2258064516129
2.482167932781708,86.1935483870968
2.3716011867298366,58.5555555555556
3.4403558573048527,43.241935483871
2.670694107067424,50.4444444444444
3.7838425991195788,51.125
3.414847915176273,53.2395833333333
3.6267622151768255,55.7218045112782
3.318254513263234,27.7415730337079
3.4846229820859813,42.3602150537634
4.785651061587494,94.5294117647059
3.527397562761118,36.7894736842105
5.18848634817933,78.5625
4.3775558156443095,71.8125
3.4410915504930792,41.5882352941176
3.515558740548393,44.4736842105263
5.073424063695961,81.0561797752809
4.083030371286232,61.5913978494624
4.151497754133755,34.875
2.6154603536025363,33.2608695652174
4.722916213766305,63.1182795698925
4.3744206528897065,91.8651685393258
4.223042863700167,91.6086956521739
3.934780078100234,41.25
3.313373099574021,36.9565217391304
4.706057739439927,78.0786516853933
4.706057739439927,78.5591397849462
6.228801523765088,99.6470588235294
3.813955994715914,27.5639097744361
4.660287322434804,81.40625
2.7817672816695684,87.7647058823529
2.7817672816695684,90.4444444444444
4.035797302895871,74.8125
4.629086264297767,77.8421052631579
2.588082007442755,43.7058823529412
3.731814121280724,51.2222222222222
4.426044809582504,45.5652173913044
3.402424466380296,74.1176470588235
4.605685144587423,57.4117647058824
4.293492618653994,59.4411764705882
3.6915837962063893,31.1875
5.380513857298475,95.0
3.6927265921253687,53.1127819548872
3.7133432483353266,50.9479166666667
3.5273384981713014,48.8421052631579
4.655843684160148,76.6666666666667
3.8414068849490417,35.1764705882353
3.1030519089452238,20.1910112359551
3.717368609017216,96.3118279569892
2.2766286178931594,31.8333333333333
3.252557045740341,50.96875
3.439039190251342,52.4135338345865
5.080163185065691,68.4347826086957
3.817574002901232,37.1739130434783
4.22588937115743,54.1875
2.9763912624937663,76.5
3.6960334483844868,40.1578947368421
4.388663142604445,94.7067669172932
3.298613377597303,64.984375
5.635071824427945,98.2631578947368
3.131696508542312,29.2941176470588
4.830607224120615,64.5882352941177
4.448230997937411,57.3125
4.326471862338638,26.0
3.626773518787413,49.8913043478261
4.211649281163027,67.6111111111111
4.190246209795637,62.1578947368421
3.613025197504527,54.304347826087
3.874093441675724,48.3333333333333
4.157613340250955,70.3225806451613
3.9624729095775093,51.6966292134831
4.161461928941096,48.4812030075188
3.4352878544684797,55.0416666666667
3.279635899125296,53.5294117647059
5.198871022760631,53.406015037594
6.228801523765088,98.78125
4.408719070344744,45.6541353383459
4.427113094848811,62.1197916666667
3.7578274197144164,45.0588235294118
4.155635569982737,37.8823529411765
4.091734002736561,39.8125
6.228801523765088,99.2352941176471
3.7008719054466797,45.5882352941176
1.5349813735170696,19.7604166666667
2.3454397194952623,37.8646616541353
3.103434344177039,39.8888888888889
2.0619432713660886,11.8539325842697
1.9034781789540307,10.2365591397849
4.179850932439001,33.2608695652174
2.943720986890871,42.1304347826087
5.053688556661877,84.2173913043478
4.940680908254503,89.9887640449438
4.840639447988674,88.0645161290323
5.279045068827416,47.3233082706767
4.061831742213311,51.6979166666667
6.228801523765088,99.247191011236
6.228801523765088,98.2258064516129
4.656289714581743,79.0434782608696
4.826891023977241,81.875
4.783758615229107,79.6390977443609
3.8587560159395773,42.3082706766917
4.961913572793065,70.78125
4.482512736239512,48.0449438202247
3.974469618225447,53.8817204301075
4.261568500888744,30.1176470588235
2.385395642378364,34.0
3.613382230327484,47.2352941176471
4.188181998168042,66.2352941176471
4.258562577406614,52.5625
3.9537052287859433,75.3125
3.48913690533595,80.7058823529412
3.226419866103225,38.3157894736842
5.415253332277861,84.0294117647059
4.480050557111998,59.8064516129032
4.763222470445816,63.6629213483146
3.7131817373463476,23.2022471910112
4.494130040428441,35.8602150537634
3.1825894032934285,45.0625
3.5487316456356846,67.1666666666667
4.272389029342166,83.5
3.6654527825689374,40.8095238095238
3.478897879246367,50.5652173913044
1.952208610153143,41.0
2.920069322337357,76.2631578947368
5.268198984962482,80.7142857142857
5.224320043901284,83.5833333333333
5.2188520055759895,87.8888888888889
2.1972676878363417,60.1176470588235
4.52286652524825,48.4193548387097
4.346417695690319,47.3707865168539
2.004663445874925,19.5168539325843
1.1337039300595917,15.5376344086022
1.5262723251519381,85.0
4.1881590650814005,80.7058823529412
4.162947960153911,88.4117647058823
3.648695397198123,54.8421052631579
2.7996138556695094,41.0952380952381
2.7994179234292855,11.9130434782609
3.3781502819747167,52.4117647058824
4.0991672413800275,70.9444444444444
2.9731559717478193,34.375
3.7554406872935027,37.1176470588235
4.340949670656277,70.9101123595506
4.033447805241209,81.7096774193548
1.7765249782933064,50.7647058823529
1.3826402657020125,33.3978494623656
1.7377785499579819,15.8651685393258
3.5612108166177667,86.0588235294118
2.4787008286321113,80.875
2.891816784355062,89.8235294117647
3.115176342680154,37.4117647058824
2.0784446938366843,74.5294117647059
3.284604880655284,37.9117647058824
3.5202522909428753,48.96875
4.046802225610029,59.6842105263158
3.745293742406745,82.0555555555556
3.2751363608822093,71.6666666666667
3.2451128290195275,55.7222222222222
4.9458755943262815,71.7368421052632
3.604981095924983,59.5652173913044
5.112626028711259,93.4375
2.8806414803280855,27.3125
3.718904745708941,38.8823529411765
4.171369725498918,52.0
4.2328491844654375,55.1666666666667
4.2328491844654375,50.4511278195489
4.2328491844654375,61.1176470588235
5.498250821448623,96.90625
3.1665729041442807,42.3913043478261
3.5805842839676405,38.3125
3.548119632416581,46.0
3.993533205473434,40.3478260869565
2.9523125859761365,85.4705882352941
3.388323027693072,20.3055555555556
2.6542128622745835,81.2222222222222
4.06359609037925,53.6470588235294
0.9042708058392106,34.8314606741573
2.045398486389436,84.8709677419355
3.13553489036671,44.8125
3.1885845807480364,45.8947368421053
2.0665114872487904,88.0625
2.058006793930422,48.5294117647059
2.8496805008975716,46.5294117647059
2.872959758382759,20.2043010752688
3.024028048043466,32.5393258426966
3.8694849145529866,71.90625
4.357952127050912,54.8421052631579
4.067558341162022,93.1666666666667
3.6258540016335945,39.7058823529412
3.4538551179862336,50.5294117647059
4.258819911280625,52.1428571428571
4.376037735223677,80.375
4.569402837303484,98.1764705882353
3.715966915826419,60.0451127819549
3.4871352599955645,73.6770833333333
2.557667133210376,59.2777777777778
4.003096164189246,39.3529411764706
3.832245384988581,72.9411764705882
3.179042110255784,64.1904761904762
3.5146438554086803,79.8125
3.7553804549450254,53.2380952380952
4.628495503249415,87.4444444444444
4.758536019119798,99.2604166666667
4.758536019119798,99.5187969924812
0.9999484217126623,40.625
1.3317307404977503,77.0
3.693549063029091,91.2380952380952
4.171183077406268,90.8125
3.1370122946467736,73.8333333333333
2.7543159957563734,61.1428571428571
3.788362412520182,38.25
6.228801523765088,96.0
6.228801523765088,98.7311827956989
6.228801523765088,97.8202247191011
3.5960423962870953,30.1428571428571
3.5258586131988174,92.4761904761905
1.651685448741821,50.4479166666667
0.5062328838824305,21.812030075188
2.6470557611067576,92.6111111111111
3.0254224504514244,71.7368421052632
4.3241006972938845,61.2631578947368
4.284540011228652,63.5263157894737
3.5731817969534676,5.64705882352941
1.8217336242762179,27.4210526315789
3.8459970353824864,94.6875
3.802836824200936,48.7647058823529
3.195014208448254,55.1739130434783
3.162619266204574,26.125
3.7783633261384115,56.3529411764706
2.588042833823988,44.8684210526316
